dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
08-03-2016 19:48,Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,6500,test,kombi,2007,manual,170,a4,150000,12,diesel,audi,yes,08-03-2016 00:00,0,72186,05-04-2016 15:17
29-03-2016 13:53,Schoener_Peugeot_306_3_Hand,privat,Angebot,899,control,,2018,automatic,101,3_reihe,150000,6,,peugeot,no,29-03-2016 00:00,0,34359,05-04-2016 23:47
02-04-2016 07:56,Citroën_Xsara_Picasso_1.6_HDi_Exclusive,privat,Angebot,2790,test,bus,2004,manual,109,andere,150000,5,diesel,citroen,no,02-04-2016 00:00,0,26133,02-04-2016 08:48
08-03-2016 16:56,VW_Fox_2.Hand_1.2__112820_Km_Original__Scheckheft_VW__TÜV_08/2016,privat,Angebot,2390,test,kleinwagen,2007,manual,54,andere,125000,8,petrol,volkswagen,no,08-03-2016 00:00,0,45326,10-03-2016 12:16
14-03-2016 20:55,320i_mit_Lackschaeden,privat,Angebot,9900,control,limousine,2008,automatic,170,3er,125000,11,petrol,bmw,yes,14-03-2016 00:00,0,46047,22-03-2016 18:16
22-03-2016 18:41,VW_Passat_Kombi_TDI_Mod._2010__Klima_Navi,privat,Angebot,6500,control,kombi,2009,manual,140,passat,150000,11,diesel,volkswagen,,22-03-2016 00:00,0,58093,06-04-2016 10:16
02-04-2016 11:59,Ford_Mondeo_1.8_Turnier_Ambiente,privat,Angebot,1450,test,kombi,2001,manual,125,mondeo,150000,10,petrol,ford,no,02-04-2016 00:00,0,68647,06-04-2016 10:17
09-03-2016 23:52,Sharan_1.9tdi_2_hand_tempomat_pdc_dvd,privat,Angebot,3600,test,bus,2003,manual,131,sharan,150000,12,diesel,volkswagen,no,09-03-2016 00:00,0,50354,11-03-2016 17:15
08-03-2016 12:53,Smart_Smart_Brabus_Cabrio_Servo_Klima,privat,Angebot,2295,test,cabrio,2000,automatic,54,fortwo,100000,5,petrol,smart,no,08-03-2016 00:00,0,12043,17-03-2016 23:47
16-03-2016 15:47,Bmw_530d_kombi,privat,Angebot,1699,test,kombi,1998,manual,0,5er,150000,7,diesel,bmw,,16-03-2016 00:00,0,51145,06-04-2016 17:46
31-03-2016 07:57,Mercedes_A_150,privat,Angebot,4400,test,,2017,manual,95,a_klasse,125000,0,petrol,mercedes_benz,no,31-03-2016 00:00,0,42489,06-04-2016 02:17
23-03-2016 13:45,Volkswagen_Golf_2,privat,Angebot,950,test,limousine,1991,manual,90,golf,150000,6,petrol,volkswagen,no,23-03-2016 00:00,0,94121,26-03-2016 06:16
06-03-2016 19:48,Volkswagen_Polo_45,privat,Angebot,500,control,kleinwagen,1996,manual,45,polo,150000,1,petrol,volkswagen,no,06-03-2016 00:00,0,19303,12-03-2016 14:17
